0	wrench
0	yes affirmation
0	deplore v.
cry one's eyes out
If you cry your eyes out, you cry a lot and for a long time.
My son cried his eyes out when he discovered his bike had been stolen.
down in the dumps
Someone who is down in the dumps is depressed or feeling gloomy.
Alex has been down in the dumps since he failed his exam.
down in the mouth
When someone is down in the mouth, they look unhappy, discouraged or depressed.
You look a bit down in the mouth.  What's the matter?
face like a wet week-end If someone has a face like a wet week-end, they look sad and miserable.
What's wrong with Pete? He's got a face like a wet week-end!
fool's paradise
If someone is living in a fool's paradise, they are in a state of contentment that will not last because their happiness is based 
on illusion or false hope.
Lisa is living in a fool's paradise if she thinks her boss is going to marry her.
your heart sinks
If your heart sinks, you feel very unhappy and despondent.
My heart sank when I saw the amount of work waiting for me.
bad
adj. sorry
apologetic
conscience-stricken
contrite
crestfallen
dejected
depressed
disconsolate
down
downcast
downhearted
guilty
low
regretful
remorseful
sad
upset
woebegone
black
adj. hopeless
atrocious
bleak
depressing
depressive
dismal
dispiriting
distressing
doleful
dreary
foreboding
funereal
gloomy
horrible
lugubrious
mournful
ominous
oppressive
sad
sinister
sombre
threatening
bleak
adj. depressing
black
cheerless
comfortless
dark
discouraging
disheartening
dismal
drear
dreary
funereal
gloomy
grim
hard
harsh
hopeless
joyless
lonely
melancholy
mournful
oppressive
sad
somber
unpromising
cabin fever
noun. anxiety caused by living in isolation or indoors for a long period of time
claustrophobia
climbing the walls
distress
neurosis
restlessness
sad
seasonal affective disorder
temporary insanity
winter blues
cheerless
adj. depressing, unhappy
austere
black
bleak
blue
comfortless
dark
dejected
dejecting
depressed
desolate
despondent
disconsolate
dismal
dispiriting
dolorous
drab
draggy
drearisome
dreary
dull
forlorn
funereal
gloomy
grim
in the dumps
jarring
joyless
melancholy
miserable
mopey
mournful
oppressive
sad
somber
sorrowful
sullen
tenebrific
uncomfortable
wintry
woebegone
woeful
contemptible
adj. despicable, shameful
abhorrent
abject
abominable
bad
base
beggarly
cheap
crass
currish
degenerate
despisable
detestable
dirty
disgusting
hateful
heel
ignoble
ignominious
inferior
low
low-down
lowest
mean
odious
outcast
paltry
pitiable
pitiful
poor
sad
scummy
scurvy
shabby
sordid
sorry
swinish
unworthy
vile
worthless
wretched
crestfallen
adj. disappointed
ass in a sling
blue
cast down
chapfallen
dejected
depressed
despondent
disconsolate
discouraged
disheartened
dispirited
down
down in the dumps
downcast
downhearted
in a funk
inconsolable
low
sad
singing the blues
taken down
dejected
adj. depressed, blue
abject
all torn up
atrabilious
black
bleak
broody
bummed out
cast down
cheerless
clouded
crestfallen
dampened
dashed
despondent
disconsolate
discouraged
disheartened
dismal
dispirited
doleful
down
down in the dumps
down in the mouth
downcast
downhearted
dragged
drooping
droopy
gloomy
glum
heavyhearted
hurting
in the pits
low
low-spirited
melancholy
miserable
moody
mopey
mopish
morose
sad
sagging
shot down
spiritless
woebegone
wretched
deplorable
adj. unfortunate, shameful
afflictive
awful
blameworthy
bummer
calamitous
dire
dirty
disastrous
disgraceful
dishonorable
disreputable
distressing
dolorous
downer
dreadful
execrable
faulty
godawful
grievous
grim
heartbreaking
heartrending
horrifying
intolerable
lamentable
lousy
melancholy
miserable
mournful
opprobrious
overwhelming
pitiable
poor
regrettable
reprehensible
rotten
sad
scandalous
sickening
stinking
terrible
tragic
unbearable
unsatisfactory
woeful
wretched
depressed
adj. discouraged
bad
bleeding
blue
bummed out
cast-down
crestfallen
crummy
dejected
despondent
destroyed
disconsolate
dispirited
down
down and out
down in the dumps
down in the mouth
downcast
downhearted
dragged
fed up
glum
grim
hurting
in a blue funk
in pain
in the dumps
in the pits
in the toilet
let down
low
low-down
low-spirited
lugubrious
melancholy
moody
morose
on a downer
pessimistic
ripped
sad
sob story
spiritless
taken down
torn up
unhappy
weeping
woebegone
depressing
adj. discouraging, upsetting
black
bleak
daunting
dejecting
disheartening
dismal
dispiriting
distressing
dreary
funereal
gloomy
heartbreaking
hopeless
joyless
melancholic
melancholy
mournful
oppressive
sad
saddening
somber
despairing
adj. upset, despondent
anxious
at end of one's rope
blue
brokenhearted
can't win
cynical
dejected
depressed
desperate
disconsolate
downcast
forlorn
frantic
grief-stricken
hopeless
in pain
in the dumps
in the pits
in the soup
inconsolable
melancholic
melancholy
miserable
no-win
not a prayer
oppressed
pessimistic
sad
shot down
strabilious
suicidal
sunk
weighed down
wretched
desperate
adj. hopeless
at end of one's rope
back to the wall
can't win
dead duck
despairing
despondent
desponding
downcast
forlorn
futile
gone
goner
hard up
in the soup
in the toilet
inconsolable
irrecoverable
irremediable
irretrievable
no-chance
no-way
no-win
running out of time
sad
sunk
up against it
up the creek
useless
vain
wretched
despondent
adj. depressed
all torn up
blue
bummed-out
cast-down
dejected
despairing
disconsolate
discouraged
disheartened
dispirited
doleful
down
downcast
downhearted
forlorn
gloomy
glum
griefstricken
grieving
hopeless
in a blue funk
in despair
in the pits
low
low-spirited
melancholy
miserable
morose
mourning
sad
shot down
sorrowful
woebegone
wretched
More words related to sad
disconsolate
adj. depressed, unhappy
bad
black
blue
cheerless
cold
comfortless
crestfallen
crushed
dark
dejected
desolate
despairing
destroyed
dispirited
distressed
doleful
down
downcast
downhearted
dreary
forlorn
gloomy
grief-stricken
heartbroken
hopeless
hurting
in pain
in the pits
inconsolable
low
melancholy
miserable
ripped
sad
somber
sorrowful
torn-up
woebegone
woeful
wretched
discouraged
adj. disheartened
beat
beat-down
blue
caved-in
come-apart
crestfallen
dashed
daunted
depressed
deterred
dismayed
dispirited
down
down-in-mouth
downbeat
downcast
glum
gone to pieces
in a funk
in blue funk
in the dumps
lost momentum
pessimistic
sad
dismal
adj. bleak, dreary, gloomy
afflictive
black
boring
cheerless
cloudy
dark
depressed
depressing
desolate
despondent
dim
dingy
disagreeable
discouraging
disheartening
dispiriting
doleful
dolorous
dull
forlorn
frowning
funereal
ghastly
gruesome
hopeless
horrible
horrid
in the pits
inauspicious
joyless
lonesome
lowering
lugubrious
melancholy
miserable
monotonous
morbid
murky
oppressive
overcast
sad
shadowy
somber
sorrowful
tedious
tenebrous
troublesome
unfortunate
unhappy
doleful
adj. depressing
afflicted
cast down
cheerless
crestfallen
dejected
depressed
dirgeful
dismal
dispirited
distressing
dolent
dolorous
down
down in the mouth
downcast
downhearted
dreary
forlorn
funereal
gloomy
grieving
lamentable
lugubrious
melancholy
mournful
painful
piteous
pitiful
plaintive
rueful
sad
somber
sorrowful
woebegone
woeful
wretched
dolorous
adj. miserable, anguished
afflicted
afflictive
calamitous
deplorable
dire
distressing
doleful
dolent
dolesome
dolorific
grievous
harrowing
heart-rending
lamentable
lugubrious
melancholy
mournful
painful
plaintive
regrettable
rueful
ruthful
sad
sorrowful
woebegone
woeful
wretched
down
adj. unhappy
bad
blue
cast down
chapfallen
crestfallen
dejected
depressed
disheartened
dispirited
downcast
downhearted
low
miserable
off
sad
slack
sluggish
downcast
adj. depressed, unhappy
bad
blue
brooding
bummed out
cast down
chapfallen
cheerless
crestfallen
daunted
dejected
despondent
disappointed
disconsolate
discouraged
disheartened
dismayed
dispirited
distressed
doleful
down
down in the dumps
down-in-the-mouth
downhearted
dragged
droopy
dull
forlorn
gloomy
glum
heartsick
in pain
listless
low
low-spirited
miserable
moody
mopey
morose
oppressed
sad
shot down
singing the blues
sunk
troubled
weighed down
woebegone
downhearted
adj. depressed, unhappy
blue
chapfallen
crestfallen
dejected
despondent
disconsolate
discouraged
disheartened
dismayed
dispirited
down
downcast
low
low-spirited
sad
sorrowful
spiritless
woebegone
dreary
adj. gloomy, lifeless
black
blah
bleak
boring
cheerless
colorless
comfortless
damp
depressing
depressive
dingy
dismal
dispiriting
doleful
downcast
drab
dull
forlorn
funereal
glum
humdrum
joyless
lonely
lonesome
melancholy
monotonous
mournful
oppressive
pedestrian
raw
routine
sad
somber
sorrowful
tedious
uneventful
uninteresting
wearisome
windy
wintry
wretched
More words related to sad
elegiac
adj. lamenting
doleful
funereal
melancholy
mournful
sad
sorrowful
threnodial
frail
adj. breakable, weak
brittle
dainty
decrepit
delicate
feeble
fishy
flimsy
fracturable
fragile
frangible
infirm
insubstantial
puny
sad
shatterable
shattery
sickly
slender
slight
slim
tender
tenuous
thin
unsound
unsubstantial
vulnerable
wimpy
wishy-washy
wispy
funereal
adj. depressing
black
bleak
dark
deathlike
dirgelike
disheartening
dismal
doleful
dreary
elegiac
gloomy
grave
grim
lamenting
lugubrious
melancholy
mournful
oppressive
sad
sepulchral
serious
solemn
somber
woeful
gloomy
adj. feeling down, blue
blue funk
broody
chapfallen
cheerless
crabbed
crestfallen
dejected
depressed
desolate
despondent
disconsolate
dismal
dispirited
dour
down in the dumps
down in the mouth
downcast
downhearted
dragged
forlorn
glum
in low spirits
in the dumps
joyless
low
melancholy
mirthless
miserable
moody
moping
mopish
morose
mournful
oppressed
pessimistic
sad
saturnine
solemn
sulky
sullen
surly
ugly
unhappy
weary
woebegone
woeful
glum
adj. sullen
blue
bummed out
dejected
depressed
dismal
dispirited
down
gloomy
low
melancholy
morose
sad
sulky
grave
adj. serious; gloomy
cold sober
deadpan
dignified
dour
dull
earnest
grim
grim-faced
heavy
leaden
long-faced
meaningful
muted
no-nonsense
ponderous
quiet
sad
sage
saturnine
sedate
sober
solemn
somber
staid
strictly business
subdued
thoughtful
unsmiling
grievous
adj. severe, painful; serious
afflicting
agonizing
appalling
atrocious
calamitous
damaging
deplorable
dire
dismal
disquieting
distressing
disturbing
dreadful
egregious
flagrant
glaring
grave
harmful
heart-rending
heavy
heinous
hurtful
injurious
intolerable
lamentable
monstrous
mournful
offensive
onerous
oppressive
outrageous
pathetic
pitiful
sad
shameful
sharp
shocking
sorrowful
taxing
tough
tragic
troublesome
unbearable
upsetting
villainous
weighty
wounding
heartbreaking
adj. disappointing
affecting
afflictive
agonizing
bitter
calamitous
cheerless
deplorable
dire
distressing
grievous
heart-rending
joyless
lamentable
moving
pitiful
poignant
regrettable
sad
touching
tragic
unfortunate
heartrending
adj. arousing deep sympathy
agonizing
distressing
doleful
excruciating
harrowing
heartbreaking
heartsickening
moving
piteous
pitiful
sad
tear-jerking
touching
tragic
heartsick
adj. despondent
all torn up
blue
bummed-out
dejected
depressed
despairing
